Age,Gender,Education_Level,Job_Title,Years_of_Experience,Salary,Gender_Female,Gender_Male,Gender_Other,Education_Level_encode,Job_Title_encode
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
30.0,Female,Bachelor,Software Engineer,4.0,80000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,3.0,70000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
28.0,Male,Master,Web Developer,5.0,80000.0,0.0,1.0,0.0,3.0,66436.7816091954
30.0,Female,Bachelor,Junior HR Coordinator,4.0,60000.0,1.0,0.0,0.0,2.0,38321.42857142857
25.0,Male,Bachelor,Junior Web Developer,2.0,50000.0,0.0,1.0,0.0,2.0,45761.90476190476
45.0,Female,Master,Senior Human Resources Manager,18.0,160000.0,1.0,0.0,0.0,3.0,109583.33333333333
33.0,Male,PhD,Director of HR,9.0,120000.0,0.0,1.0,0.0,4.0,122028.98550724638
22.0,Female,High School,Junior HR Generalist,0.0,40000.0,1.0,0.0,0.0,1.0,38250.0
36.0,Male,Bachelor,Web Developer,10.0,100000.0,0.0,1.0,0.0,2.0,66436.7816091954
29.0,Female,Master,Senior HR Generalist,4.0,75000.0,1.0,0.0,0.0,3.0,90904.76190476191
42.0,Male,PhD,Director of HR,16.0,140000.0,0.0,1.0,0.0,4.0,122028.98550724638
27.0,Female,Bachelor,Junior HR Coordinator,2.0,50000.0,1.0,0.0,0.0,2.0,38321.42857142857
38.0,Male,Master,Senior Human Resources Manager,11.0,110000.0,0.0,1.0,0.0,3.0,109583.33333333333
24.0,Female,Bachelor,Web Developer,1.0,45000.0,1.0,0.0,0.0,2.0,66436.7816091954
31.0,Male,High School,Junior Web Developer,4.0,55000.0,0.0,1.0,0.0,1.0,45761.90476190476
39.0,Female,PhD,Director of HR,13.0,130000.0,1.0,0.0,0.0,4.0,122028.98550724638
26.0,Male,Bachelor,Junior HR Generalist,2.0,50000.0,0.0,1.0,0.0,2.0,38250.0
32.0,Female,Master,Senior HR Generalist,7.0,80000.0,1.0,0.0,0.0,3.0,90904.76190476191
32.0,Male,Bachelor,Junior Web Developer,2.0,45000.0,0.0,1.0,0.0,2.0,45761.90476190476
24.0,Female,High School,Junior HR Generalist,1.0,32000.0,1.0,0.0,0.0,1.0,38250.0
45.0,Male,PhD,Senior Human Resources Manager,12.0,120000.0,0.0,1.0,0.0,4.0,109583.33333333333
29.0,Female,Master,Web Developer,4.0,65000.0,1.0,0.0,0.0,3.0,66436.7816091954
38.0,Male,Bachelor,Senior HR Generalist,8.0,95000.0,0.0,1.0,0.0,2.0,90904.76190476191
27.0,Female,Master,Director of HR,5.0,80000.0,1.0,0.0,0.0,3.0,122028.98550724638
31.0,Female,High School,Junior HR Coordinator,3.0,38000.0,1.0,0.0,0.0,1.0,38321.42857142857
42.0,Male,Master,Web Developer,10.0,110000.0,0.0,1.0,0.0,3.0,66436.7816091954
26.0,Female,Bachelor,Junior Web Developer,2.0,45000.0,1.0,0.0,0.0,2.0,45761.90476190476
36.0,Male,Master,Senior HR Generalist,7.0,89000.0,0.0,1.0,0.0,3.0,90904.76190476191
28.0,Male,High School,Junior HR Generalist,1.0,32000.0,0.0,1.0,0.0,1.0,38250.0
33.0,Female,Bachelor,Web Developer,5.0,70000.0,1.0,0.0,0.0,2.0,66436.7816091954
46.0,Male,PhD,Director of HR,15.0,150000.0,0.0,1.0,0.0,4.0,122028.98550724638
25.0,Female,Bachelor,Junior Web Developer,1.0,40000.0,1.0,0.0,0.0,2.0,45761.90476190476
37.0,Female,Master,Senior Human Resources Manager,9.0,105000.0,1.0,0.0,0.0,3.0,109583.33333333333
30.0,Male,Master,Web Developer,4.0,65000.0,0.0,1.0,0.0,3.0,66436.7816091954
43.0,Female,PhD,Director of HR,14.0,140000.0,1.0,0.0,0.0,4.0,122028.98550724638
34.0,Male,Bachelor,Junior Web Developer,3.0,50000.0,0.0,1.0,0.0,2.0,45761.90476190476
26.0,Female,High School,Junior HR Generalist,2.0,35000.0,1.0,0.0,0.0,1.0,38250.0
41.0,Male,Master,Senior HR Generalist,11.0,115000.0,0.0,1.0,0.0,3.0,90904.76190476191
29.0,Female,Master,Web Developer,5.0,70000.0,1.0,0.0,0.0,3.0,66436.7816091954
35.0,Male,Bachelor,Web Developer,6.0,80000.0,0.0,1.0,0.0,2.0,66436.7816091954
27.0,Female,High School,Junior HR Coordinator,1.0,30000.0,1.0,0.0,0.0,1.0,38321.42857142857
40.0,Male,PhD,Director of HR,13.0,135000.0,0.0,1.0,0.0,4.0,122028.98550724638
23.0,Female,Bachelor,Junior Web Developer,1.0,40000.0,1.0,0.0,0.0,2.0,45761.90476190476
39.0,Male,Master,Senior HR Generalist,10.0,105000.0,0.0,1.0,0.0,3.0,90904.76190476191
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,0.0,1.0,0.0,1.0,38250.0
44.0,Female,PhD,Senior Human Resources Manager,12.0,120000.0,1.0,0.0,0.0,4.0,109583.33333333333
28.0,Male,Master,Web Developer,3.0,55000.0,0.0,1.0,0.0,3.0,66436.7816091954
32.0,Female,Bachelor,Junior Web Developer,2.0,45000.0,1.0,0.0,0.0,2.0,45761.90476190476
45.0,Male,Master,Director of HR,14.0,140000.0,0.0,1.0,0.0,3.0,122028.98550724638
26.0,Female,Bachelor,Web Developer,3.0,55000.0,1.0,0.0,0.0,2.0,66436.7816091954
38.0,Male,PhD,Senior Human Resources Manager,11.0,115000.0,0.0,1.0,0.0,4.0,109583.33333333333
27.0,Female,Master,Senior HR Generalist,4.0,70000.0,1.0,0.0,0.0,3.0,90904.76190476191
33.0,Male,High School,Junior HR Coordinator,3.0,38000.0,0.0,1.0,0.0,1.0,38321.42857142857
42.0,Female,Master,Director of HR,13.0,135000.0,1.0,0.0,0.0,3.0,122028.98550724638
29.0,Male,Bachelor,Junior Web Developer,2.0,45000.0,0.0,1.0,0.0,2.0,45761.90476190476
36.0,Female,Master,Web Developer,7.0,85000.0,1.0,0.0,0.0,3.0,66436.7816091954
30.0,Male,High School,Junior HR Generalist,1.0,32000.0,0.0,1.0,0.0,1.0,38250.0
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,1.0,0.0,0.0,4.0,109583.33333333333
34.0,Male,Bachelor,Web Developer,4.0,65000.0,0.0,1.0,0.0,2.0,66436.7816091954
25.0,Female,Master,Junior HR Generalist,1.0,32000.0,1.0,0.0,0.0,3.0,38250.0
37.0,Male,PhD,Director of HR,12.0,120000.0,0.0,1.0,0.0,4.0,122028.98550724638
24.0,Female,Bachelor,Junior Web Developer,1.0,40000.0,1.0,0.0,0.0,2.0,45761.90476190476
39.0,Male,Master,Senior HR Generalist,9.0,95000.0,0.0,1.0,0.0,3.0,90904.76190476191
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,0.0,1.0,0.0,1.0,38250.0
44.0,Female,PhD,Director of HR,14.0,140000.0,1.0,0.0,0.0,4.0,122028.98550724638
28.0,Male,Bachelor,Web Developer,3.0,55000.0,0.0,1.0,0.0,2.0,66436.7816091954
32.0,Female,Master,Senior Human Resources Manager,6.0,80000.0,1.0,0.0,0.0,3.0,109583.33333333333
45.0,Male,PhD,Director of HR,13.0,135000.0,0.0,1.0,0.0,4.0,122028.98550724638
26.0,Female,Bachelor,Junior Web Developer,2.0,45000.0,1.0,0.0,0.0,2.0,45761.90476190476
38.0,Male,Master,Senior HR Generalist,8.0,95000.0,0.0,1.0,0.0,3.0,90904.76190476191
27.0,Female,High School,Junior HR Generalist,1.0,32000.0,1.0,0.0,0.0,1.0,38250.0
33.0,Male,Bachelor,Web Developer,5.0,70000.0,0.0,1.0,0.0,2.0,66436.7816091954
42.0,Female,Master,Director of HR,12.0,120000.0,1.0,0.0,0.0,3.0,122028.98550724638
29.0,Male,Master,Senior Human Resources Manager,4.0,70000.0,0.0,1.0,0.0,3.0,109583.33333333333
36.0,Female,Master,Web Developer,7.0,85000.0,1.0,0.0,0.0,3.0,66436.7816091954
30.0,Male,High School,Junior HR Coordinator,2.0,33000.0,0.0,1.0,0.0,1.0,38321.42857142857
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,1.0,0.0,0.0,4.0,109583.33333333333
34.0,Male,Bachelor,Junior Web Developer,3.0,50000.0,0.0,1.0,0.0,2.0,45761.90476190476
25.0,Female,Master,Junior HR Generalist,1.0,32000.0,1.0,0.0,0.0,3.0,38250.0
37.0,Male,PhD,Director of HR,11.0,115000.0,0.0,1.0,0.0,4.0,122028.98550724638
24.0,Female,Bachelor,Web Developer,1.0,40000.0,1.0,0.0,0.0,2.0,66436.7816091954
39.0,Male,Master,Senior HR Generalist,10.0,105000.0,0.0,1.0,0.0,3.0,90904.76190476191
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,0.0,1.0,0.0,1.0,38250.0
44.0,Female,PhD,Director of HR,13.0,135000.0,1.0,0.0,0.0,4.0,122028.98550724638
28.0,Male,Bachelor,Web Developer,4.0,65000.0,0.0,1.0,0.0,2.0,66436.7816091954
32.0,Female,Master,Senior Human Resources Manager,6.0,80000.0,1.0,0.0,0.0,3.0,109583.33333333333
45.0,Male,PhD,Director of HR,14.0,140000.0,0.0,1.0,0.0,4.0,122028.98550724638
26.0,Female,Bachelor,Junior Web Developer,2.0,45000.0,1.0,0.0,0.0,2.0,45761.90476190476
38.0,Male,Master,Senior HR Generalist,8.0,95000.0,0.0,1.0,0.0,3.0,90904.76190476191
27.0,Female,High School,Junior HR Generalist,1.0,32000.0,1.0,0.0,0.0,1.0,38250.0
33.0,Male,Bachelor,Web Developer,5.0,70000.0,0.0,1.0,0.0,2.0,66436.7816091954
42.0,Female,Master,Director of HR,12.0,120000.0,1.0,0.0,0.0,3.0,122028.98550724638
29.0,Male,Master,Senior Human Resources Manager,4.0,70000.0,0.0,1.0,0.0,3.0,109583.33333333333
36.0,Female,Master,Web Developer,7.0,85000.0,1.0,0.0,0.0,3.0,66436.7816091954
30.0,Male,High School,Junior HR Coordinator,2.0,33000.0,0.0,1.0,0.0,1.0,38321.42857142857
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,1.0,0.0,0.0,4.0,109583.33333333333
34.0,Male,Bachelor,Junior Web Developer,3.0,50000.0,0.0,1.0,0.0,2.0,45761.90476190476
25.0,Female,Master,Junior HR Generalist,1.0,32000.0,1.0,0.0,0.0,3.0,38250.0
37.0,Male,PhD,Director of HR,11.0,115000.0,0.0,1.0,0.0,4.0,122028.98550724638
24.0,Female,Bachelor,Web Developer,1.0,40000.0,1.0,0.0,0.0,2.0,66436.7816091954
39.0,Male,Master,Senior HR Generalist,10.0,105000.0,0.0,1.0,0.0,3.0,90904.76190476191
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,0.0,1.0,0.0,1.0,38250.0
44.0,Female,PhD,Director of HR,13.0,135000.0,1.0,0.0,0.0,4.0,122028.98550724638
28.0,Male,Bachelor,Web Developer,4.0,65000.0,0.0,1.0,0.0,2.0,66436.7816091954
